"Sequence","Score"
"4/X8/X278/-/X6-9/6","156"
"XX1/7/44X2/3/X8/-","163"
"5/8-X5212XX1/614/7","134"
"X32XXXXXX2/3/4","209"
"9-XX9--/71X3/X27","159"
"1/-9718/18XX9/XX82","164"
"X81816/1/62-/61X1/3","128"
"X2/6/X9-25354/X45","147"
"X-6536-6/5462X5/71","113"
"-/3/XX1/8/9/7-X4-","153"
"-132XX4/6/32318/-/9","117"
"24XX3/435/XX127/-","137"
"6/5/X-47-2/5-X5/X33","136"
"XX11X4/X8-129-8/3","126"
"51X2/XX7-1/618/X81","159"
"XX72X3-X3/8/4243","136"
"7-XX5--3X4/11X9-","116"
"61-/1/X1/XX7/X81","173"
"45-/X165/X-3X61X15","129"
"139/2/7/-6XXXX9-","166"
"44X14-85/7-9/7/6/X-9","132"
"9/2/81XX-/-9XX6-","146"
"459-X9-X2/-3X1/X--","129"
"X427/X338/X9-53X35","138"
"XX4/119-XXXXX37","199"
"X3/X6/6-X1/X35X82","168"
"4-4/X4/7/X-36245X31","128"
"X18XXXXX2/5-3/7","197"
"631/XX81-/X5/9/25","163"
"5/3/424381X3/1/7/9/X","136"
"-/7/63X2/7/-/5/X5/8","162"
"5/XX8/7/7/XX273/5","187"
"5-54244/7/XXXX7/X","184"
"XX-91143631/448/X53","126"
"X-/341/217/XX7/9-","150"
"535/727/516/7/7/X-/-","139"
"XXXXXX3/72X3-","205"
"X6/X9-71X13XXX44","166"
"33X619/5/5162-49-15","93"
"X8/X18X3145723/XX","144"
"2/XXX1/7-X266/44","163"
"X1/4/-58/X21X5/9/9","143"
"XX6/XX54X3/X8/2","191"
"X1-3/XXX9-3/XX14","175"
"1/-37/X8-11X8/1/X-1","123"
"1/XX-19/XX2/X8/X","174"
"446336X5-71-/XX4/9","137"
"3/81X5/366/XXX45","171"
"7-X8/X36X61X9/XX","159"
"X425/XX9-8/-/3/X62","160"
"X638/6/-/8-2/X-/9-","148"
"6/42X3/XX72XX1/X","176"
"-/52XXX15179/-/X14","148"
"4/61X5/XX5/9/X81","175"
"X9-X-6X5/9-X7/8-","144"
"21-/8/9/X3/1/-/5/8/-","144"
"9-X7/811-X1-8-7/54","101"
"62417/X819/XX531/1","143"
"1/XX1-X1/1/XX5/7","166"
"11364/617-6/13X812/2","96"
"X3/X6/13X319--/9/6","137"
"X4/-3X2/36X21X5/8","129"
"7/XX9-2/5/-272XX52","155"
"-/XX6/XX35X2/X4-","189"
"X42421/369-8/9/5/11","106"
"X4/XX2/8/XX7/45","190"
"81X6-X8/X8/X2/6-","153"
"7171-/6372253/143-14","81"
"8/XXX53817-9/44XX","159"
"15X168/X2/71X9/5/8","148"
"X2/X9/-8XX-/X3/-","168"
"X-1XX5/7/1/3-2-44","111"
"126/522/4/9/XX7-9-","138"
"X9-2427XX4/X4/63","152"
"2/2/5/1/-/613/8/6/4/X","139"
"-57/638143727/367-34","91"
"-/9/5471-/4142638/X34","122"
"-0618/XXX261/X4-","143"
"XX6/4/322/-6XXXX","174"
"X3/XXX31-/535-9-","148"
"XXXX6/6/-8X9-X73","188"
"X5145XXX3/3/XX63","182"
"5/2271549/X8/-/8/5/1","127"
"71-51/4/X5/3-8112X62","113"
"X-131-9X61XX9/1-","110"
"7/3/4154X7/3/6221X36","120"
"6/4/X5254X72X26X46","141"
"X414/XX6/3/6/718/1","151"
"61X3/X3/X-8-4X35","143"
"1/6/-/-/9-41414/5/8-","115"
"1/3/18X636/4-X4/-4","113"
"XX4/9-9/7/4/X5/X31","177"
"XX-8XX-21/X4/1/9","150"
"XX8/-/X8/8/X-1X64","168"
"XXXXX9/X9/3/XX","232"
"9-X9/X1/X1/9-XX-3","170"
"1/X14X419-9--/XX4-","136"
"7/439-X5/9/2/636/9/2","137"
"6/8/3/X4271-/-69/8-","123"
"54XXX3/5/-/X5/X6-","183"
"X7/X16XX72X-62/4","155"
"X-/X2/17368/2/7-X73","144"
"3/-/X7/3/6-638/3/8/4","139"
"X2-X9-9/X7--08/63","111"
"X1/2453X42-/X13X82","126"
"52X27XX2/-/1/8/53","139"
"-/422/3/X236/1/9-44","120"
"X5/9-5/X51439-2/44","128"
"7/-8X3/1/X515/5/6/1","133"
"619/6/1/X5/X5341-1","126"
"4/X9/XX6/9/-827-6","158"
"5-3/XX8/X3125XX44","160"
"5/6/X8/X3/3/XXX7-","203"
"9/817/6/5/27X9/6/43","136"
"X4-24X9/9-9-168/12","102"
"X139-XX8/X4-7/6/-","139"
"X5-33217-X2/9/52X64","117"
"2/53541/5/35X9/X-6","130"
"X1/XXX9/445-1/71","171"
"6/3/X9-3/2/4/2/171/-","128"
"XX6/3/X13X5/2/5/-","154"
"X2/4-X1/-76/52X34","121"
"512/X44814/6/1/XX8-","154"
"61-11/X5/X7/XXX9-","186"
"5/5/4/XX36368/-981","137"
"-/815-7/2/5/X3/-/2/2","133"
"3/-3X5/XX9-4/X-5","150"
"9-9/X-/X-89-XX51","151"
"61XXX6/2/X8/XX21","190"
"7-X-0-51/-/-8139/-0","64"
"1/3/9/5/1/35XX7/5/1","152"
"7-X3/XX9-12X9--5","140"
"XXXX8-9/8-X52X34","181"
"248/7/X5254415/X51","123"
"7/XXX-144XXXX73","197"
"XX3/41X5/X3-XX7-","162"
"52XX72X8-62XX3/7","156"
"1/XXXXXX7/3536","217"
"5/9-8-X442/X719-36","126"
"X1/816/2/24XX6-8/2","137"
"5/8/7/X9--/8/11X62","140"
"17X72X9/317/X6232","124"
"14722312X189-XX2/9","120"
"X4/8-3/X18X27X-/7","159"
"6/5/XX725/4-X5/52","150"
"XX5/9-XX22X-/X41","168"
"8/2/X-64/367/5/43X-X","132"
"X1/9-9-XX-921X8-","134"
"5132X9/X312/X811/5","132"
"5/614/26X3/3/259-X27","123"
"1/X9-X8-X61-/8-3/4","138"
"X9/X135-X-/62X12","123"
"3/-22/4-2/53X8/X3/6","129"
"XX4/X414/1/3/3225","133"
"7/1/X7/XXXX3/X35","212"
"8-X43813/3/X2/XX71","159"
"XXX1/21XX71X6/-","169"
"XXX5/6/1/6-X3/X5-","179"
"X1/X9/X8/X2/516/4","175"
"628-8/X6/X7151X5/7","145"
"443/X8-8--9125/XX3-","130"
"8/X6/-/3/42456-6/71","123"
"7/271/9-9-5/62X7/X31","136"
"4/X81X-/2/X3/1/44","153"
"9-5/5/5-3/3/44X219/4","109"
"5/4/X5/4/1/5/1/5/71","145"
"XX5/2/6/61X277241","138"
"716362613/5/335/17X-4","99"
"XX8/5/3/6/XX5/2/7","186"
"1572X32X9/8/41X9-","120"
"XXX9-3/XXXXX5-","237"
"XXXX629/4/-827X46","173"
"XXX17247/2-3/9-4/4","139"
"XX63X32X1/XXX19","185"
"4/XXXX1-349/8/8/9","175"
"22XX9-XX-25/X3-","131"
"9-9-XXXXX8/X27","204"
"7/4/X-/5/71269/2/7/9","150"
"5/XX4/4/X3-627/11","135"
"6/2/4/8/2/X-2128-41","106"
"163/42-23/-35/X6-X18","103"
"2/4327311/5/7/9/8/7/7","137"
"X5/XX5/5/XXX4-","192"
"12XXX5/X6/XX71","191"
"7/XXX3/9/-4335/X62","170"
"X5263XXXXX2-X62","177"
"8/6/5-X1/X2-3/3/5/8","136"
"4/9/X139/1/X539-X22","137"
"9/X35XX547/6/X8/8","173"
"163/X71-5-/9-9-X1/2","127"
"X8/X4261X8/367/9-","139"
"5/6/25XX273-X-972","125"
"X9/24X2/6/X5-XX71","159"
"-9X1/XX4-6/6/1/X71","156"
"X9/9-9/X9--1XXX54","171"
"5/X8/-46-XX135/3/9","131"
"9-2/-62-X5/XXX-8","143"
"239-XXX8/9-7/X61","164"
"525/9-XX4-X9/8/4/6","145"
"1/323/X1/121/3254XX","119"
"X-1453/4/636342817/X","104"
"X4/3481-25--/X8/62","120"
"6/266225X1/7-XX62","131"
"X511-8116X2/9-X3/4","121"
"X4/X539/X5-45XXX","165"
"-/3/5/X354/8/9/X6/-","161"
"9-X2/1/1-9-4/7/X71","124"
"X428/XX6/XXX9/2","199"
"XX9/X7/516/X3/1/2","173"
"8/XX4/51-5XX815/3","159"
"X9-X3172X8/XXX45","168"
"9-1/4/X-6X9-9/43X55","134"
"9/457/8/338/X715/6/1","133"
"638-XX8-XX1/X9-","160"
"4/-/9/1/3/X3/62XXX","167"
"5-X6/62X363-36X8/9","128"
"6323XXX638/3/X2/8","169"
"726/4-9-1633X-/X2/6","125"
"9/81X-2X9/4/5/3/X44","141"
"X-2X6252X8-4/7/7/9","126"
"149-17-553818-X4/X51","108"
"6/3/X5/X25517-X8-","136"
"X-/9-259-2/5/6/4/X52","146"
"X515/X8-9--/-1X44","114"
"447/7-7/3-7/2/1/7/X35","126"
"7/4/4/X41X1/9/XX-4","161"
"9-7/7-8-4562148/36X41","100"
"7/X53X167/8-2732X41","125"
"7/XX7-184/X8-X4/X","166"
"5/6-XX9--/3135-/-/X","134"
"81XXX8/X214/7/53","163"
"XXX4-XX3/X8/7/5","187"
"-07/X2/-/X3/X4/1/8","159"
"3/816/4/5/8-5/2/XX3-","150"
"8-XX51X411/815254","118"
"XX7-X4/8-623/12X61","136"
"9/45X44XX9-4/636/6","147"
"2/4/368-7/XXX2-9/X","150"
"1/8-4/XXX42186/XX","171"
"X-8X5/1/3/XX7/1/2","160"
"5/9--9X54X1/7/XX64","168"
"2624XXXX2/X8-X46","182"
"X3/X-/42X4/9/XX12","173"
"-/X-/9-3-X726/3617","129"
"43-97/X11-/XX1/18","131"
"-272X2/X635/XX22","139"
"X9-XXXX214/9/X53","183"
"-/6/122/7/51X1/X61","132"
"6/9-9/1/8-XX3/XX73","175"
"3/2--/236-8/XX6181","116"
"X6-X27X5/271/157/1","119"
"X42X628/XX5/4-X-X","151"
"XX8/35X32-45/XX-6","149"
"8-23X9/X81X5/-/7/7","145"
"X45XX522/8-184/X63","151"
"4/X9/6-9/X9-XXX-3","173"
"8/45X-5XXX31X7-","138"
"8-4/13-99-45714-262-","72"
"XXX11-/61-3274/X9-","139"
"722/X44XX5/8/8/X72","175"
"26X9/X4-4/42X6/52","128"
"X71X8/9/X713/6-23","138"
"X415/X9/5/6/XX4/7","172"
"X-04/5/53X-4-15/3/5","95"
"XXXX21X7-X9/X26","180"
"8/XX2/9/XX41X7/2","177"
"9-8-X6/XX1/X1/XX","178"
"X7/XX-652-/9-3562","133"
"-9-/7/-844X7/8-8-XX","126"
"21183-5-3/5/257/8/8-","98"
"7163X346/-716268/5/3","101"
"9-6/3/X-4XX2/4-7-","127"
"141517311424XX-/6/5","105"
"452/6/52X1/2/5-X81","127"
"365/818/4/XX9-18X91","156"
"2/X5/4/XX9/5/716-","169"
"1-X-2XX174/8/-1X22","105"
"X8/3/4/X714/X52X6-","153"
"1/3/1/X637/X9-X9-","148"
"X2/2/251/9/9/X61X13","147"
"X4/1/X-66/9-62X9/9","148"
"X6/XX2/XX53XX7-","197"
"4/X71-5X326/6/21X6-","118"
"9/-/5/179--/-/417/8/4","114"
"X9/119/X9-7/X32X-7","138"
"8/3/XX2/XX63X-/3","182"
"X245471X9/7/9--1-/7","122"
"61XXX5-6/X6--19-","134"
"-/X2/6/7-22X2/7/X7-","158"
"3/22X61X-91/9/3/X-8","138"
"-0277/-5X8/-5X7/XX","119"
"251/-6X7/XX-9X5/6","147"
"9/X9-X1/-/X147/11","131"
"451/X6/7/XXXX-/-","196"
"5-XXX7/43X159/X33","161"
"4/415/14X2/XX6/6/8","155"
"XXX81-98/8-8/1/X25","169"
"X8/XXXX6-1/X62","194"
"34221--/X1-5/3/X9-","105"
"X43-74/7/3/X523/21","120"
"3/9/33369-2/4-52XX34","121"
"X439-8/236-XXX26","134"
"X32X52XXX542/44","149"
"XXX9/XXXX8/12","221"
"XX72333/X-34/147/9","132"
"X149-3/X8-8/-/-735","110"
"51-/X8-4/1/X2/3/32","134"
"-/X5/6/X5-X7/XX-9","175"
"62XX1/3--342X369-","111"
"X212/722/-/81X7/-/X","129"
"4/213544XX819/X45","135"
"XXX369/3-71519/31","128"
"-9XX8/7-51X1/721/8","151"
"3/XX8/721/6/527-9/8","157"
"XX34X3/62XXX3/1","175"
"41X7/2/5/3/X4/6/X24","157"
"X-/9/4/338/XX9/-/4","165"
"X-/261/51218/X54X15","128"
"9/9/X1/3-X727/6/71","144"
"9/XX133-9/7/62XX-4","137"
"1/X7/8/X7/6/7/6363","165"
"XXX3/2/9/8/XX-/8","200"
"5/8/-/2/6/X3/XX6/7","179"
"53X4/X6/X229-X4/9","154"
"8/XX9-1/4541356-X9-","138"
"817/413/3/-/XX7-X51","138"
"3/X5/9-XXX718/61","174"
"42X3/X247/2/XX-/9","159"
"8122513/53178143XX81","113"
"X6/6-X8/7/35-9X21","125"
"X8/XX24X8/XXX44","196"
"XX3/X2614X7/X-/9","173"
"8/X9/1-9-X8/-0X9/7","128"
"X3/11XXX61X8-X91","159"
"XXX2/8/X7/7/8-32","178"
"249-27-2819/XXX25","131"
"1/8/XX5/54-/8/-1X36","155"
"XXX9/5/8/711/XX71","202"
"9-25X2-7/2/5/8/4/X62","127"
"62X7/2/719/9/8/3123","124"
"9/4/5-X9/XX8/-527","146"
"-/2/X9/X2/16X81X-X","158"
"4-7/X7/1/35X9/X6/1","147"
"7/XX452/5/7/8-542/7","156"
"-1159/3/X9-4/X613/9","131"
"XX429/X-5X-07/22","112"
"-91381X7/6/9--/7/5/X","138"
"9/9-81623/X333/X5/2","139"
"6/X1/6-8/X52X9/25","145"
"X634/X7/X2/5/7/1-","152"
"3/7/X8-X4/X9/5-8/X","163"
"7/X9/542/-/1/XX-/4","159"
"X27X5/XXX53XX63","194"
"X6/XX8/17721/-03/9","145"
"X3/X81X-6X3/62XX","154"
"3/7-62X62439/24X5/4","117"
"1/2/X235/54X151/18","118"
"-911XX-55/XX9/8/2","150"
"X1-XX719/445/X72","135"
"X8-1/X9-X51621/XX","144"
"63-/452/7-5/63X156-","109"
"81X3-9/8/-03/723/3/6","108"
"814/7/X442/219-6/X4-","130"
"4/2/2/X4/3/X1/X8/3","170"
"X1/X62-/1/6-25X3/3","139"
"18XX9/X712/7/6/X15","173"
"5-X1/8/XXXX61X9-","192"
"4/357/8/9/X-7X5/33","141"
"XXXX-/5/X5/636-","186"
"53X81319/X6/X45X3-","141"
"XXX9-9-5/2-X27-2","140"
"X9/71X6-3/1/X6/45","141"
"433/3/81-/2/2-3/436-","100"
"X717/6/41X63-73/XX","136"
"X818-53526/1/26X9/4","116"
"458-XX62534/X4/X73","157"
"X3/XX633/X8--815","154"
"4/XXX36X5/3/X7/3","187"
"8/7/X-/624/16221/7/7","137"
"XX7234XX4/8/266/7","161"
"5/4-4/X6/X724/XX1-","158"
"XX7/7/52XX4/6/2/X","178"
"1/54X71715/4/2/XX46","148"
"XX4/51XX31XX5/3","164"
"3-8/71X-/-/31X-/5/6","126"
"X26XXXXX8171X9-","199"
"9-1/4/X625/XXX34","166"
"X6/5454X9--95/8-X2-","128"
"XX13X327/X8/9-3/-","137"
"X7/2/X5/3/XXX-5","175"
"X341/XXX1/X9-X73","183"
"X711/347/-9X6/XXX","155"
"9/X51X5/4/X6/9/X54","174"
"9/6/7-X5/X9-54X31","135"
"X6-X9-5/XX9-XX91","176"
"6/X187/1/X5/X-/X63","178"
"6/1262-/X9/1/X149-","122"
"174/9-2/45X726/X2/-","137"
"8/X7/9/X345/X711-","150"
"329/277/-926334/8/7-","101"
"-/8/XXX6/X5/61X6-","193"
"1771X7/711/277--8X13","111"
"X355/8163359-1/5-X23","114"
"7-2/XX9-X-8X7/3/8","161"
"-/-613X5/9-XX1-X8-","119"
"151417-/8/XX7/9-6/7","149"
"XX-312714/XX4/35","132"
"7/7/14-69/X8/8/14X62","131"
"XX8/6/4/-/XX9-X4-","179"
"4-1/27X7/X9-5/X2/X","153"
"XX9/XX72X-4X9-","170"
"274/5/523/3/X1/61X8-","140"
"XXX4/6/-0X188-6/X","156"
"X-/XXX7/6-63X9/9","187"
"2/11X9-4/X72X5162","119"
"2/6/-54381451/XX9/4","139"
"26X9-X35XXX1-4/X","145"
"X9/8/1/XX7/7/XXX","203"
"XXX722/31XXX4/3","189"
"1/2/XX18XXXXX54","215"
"XX7/3/3/X8/448/7/3","165"
"X7-53628/3/3/XXX91","165"
"X2/XX172/6/XX5/-","178"
"5/6/612/X728/-/-163","117"
"2/1/X-8XXXXXX72","223"
"9-5/1/X8-XX412/7/9","146"
"XX2/X4/XXXX34","209"
"-19-X5/X8/X-61/X81","151"
"5/7/8-X3-2-XX-7X-4","119"
"XX-/9-XX61XX2/9","179"
"3/1-2/X43278/8-X4/-","121"
"365/X9-6/8/4-X9/2/3","138"
"8-3-X8/XXXX3/36","176"
"2/8/7-8-4/X4/XXX19","181"
"XX3181X72X-4X16","120"
"-/XX9-3/X2/X42X-5","174"
"9-6/X9/54725/7/X1/2","151"
"XX437/2/2/X6/X5-","152"
"63X53XXXX6/X7/3","194"
"6/XX5/X1/8151449-","155"
"X8/1/6/X41XXXX43","188"
"52X9/X36459/8/4/2/4","142"
"152/6/9/X52X4/4/5/1","145"
"X5/5/6/XXXXXX45","234"
"8/5/X3/71X2/9-3-2/7","148"
"-/16X6/-/X4-5-1/XX","131"
"33X3/X7/9/X13XX2-","157"
"72XX-34/-/1/X6/8/6","140"
"8/4/5/6-X72X-/X14","139"
"X1/9-XXX3/XX43","189"
"-2156/8/2/9-5-3262-/-","94"
"81X6-3/X35XX42X19","143"
"9-X35X9-1/XX8/X7-","168"
"XX6-5-5/X16XX26","145"
"-35/2471-/1/716/XX3-","121"
"-4X7/X711/44-/X61","136"
"-/XXX24X-/-/X-/6","180"
"X1/5263XXX7/4/7/3","172"
"7-34X7-7-7/9/5/X1/2","131"
"7/XX1/6/1/246/X4/4","160"
"-/5/XXX3/X1/42X25","185"
"-981X419/XXX2/X61","167"
"628172XX5/XXX15","164"
"8/X3363717/7/7-2/X55","140"
"X4252X35X3/X711/3","134"
"818/X634/3/4/X4521","135"
"X7/X9/63X3/6/1-X4-","147"
"2/514/X71XX2/8-6-","141"
"51XXXXX-851XX6-","190"
"9--/-3X2/X17619-41","109"
"9/81X6/XX9/X5/X81","195"
"9-4/44146/3/-5XX2/9","125"
"X-334X8/3/XX8-44","138"
"9-X7-1/6/613/317-81","105"
"9-8/71X4/4-3/1/5/4/7","129"
"XX2/X4/7163XX-2","150"
"2/1/35XX2/3/X4/63","152"
"X81729/1/9/-9X5/18","126"
"247217X1/719/XXX44","160"
"1/-/5/435/7/4-4/XX-6","137"
"7-6/7-3/2/-/71362/81","114"
"717/62X2/X5/146-9/2","126"
"X9/3-XX331-228/81","113"
"6-XX53X529-XXXX","170"
"XX8--96/XXX5/X7-","195"
"X1/9/35631/X8/XXX","179"
"X-29/X817/5/8/72-/1","132"
"4/X61X15X2/5-7127","123"
"X9-4/XX6/2/514571","144"
"6-XX-/XX18X2-44","137"
"2/-4XXX3/1/3/X9-","159"
"1/7-X1/4/XXXX43","186"
"72277/634/6/148/X3-","111"
"21-48/6-9-XXX7/9-","143"
"15XX9/362/X9/2/63","154"
"8/3/459/1/319/-/X6-","116"
"X7/358-X435/626/X81","136"
"2/5/3/421/1/X815/XX","147"
"519/9-36-0X816/XX55","136"
"72-77/131/35-/XX9/8","139"
"7-113/-/-39/4271249-","75"
"5-7/-/7/1/717/17-422","95"
"X1/-0X6/X5/X8172","147"
"5-129-XXX-/XXX81","184"
"8/X4-72X1/51XXX73","165"
"X3/-28/7/X9-XX11","132"
"X9-332/X33367-443/5","115"
"5/X-89/XX3/627/X61","170"
"XXX7/351/X4/6/5/8","187"
"6/9/X-99/34X3-XX-9","142"
"X6-XX4533-24-XX8-","132"
"3/7/8/6/2/X8-11542/1","131"
"-7XX812/X2-3/3/43","131"
"9-9-XXX18XXXX9-","205"
"36X725/5/2/4/8/6/X52","149"
"X7/9--/1634X2/X8/9","152"
"7161539/5/XX529-4/2","128"
"3/-76-8/X5-X4/X6/8","141"
"8-XX458127X725/21","121"
"5/X8--15-5/3/2/1224","97"
"-/-/7/254/X9-XX5-","139"
"7/XX-71/1/52X5-54","126"
"5/45XXXX8/X3/2/3","196"
"X533/1/25X618/5/X16","132"
"XX12XXX811/X9-","171"
"225-8/X6/X1-1511X91","109"
"X8/6-XXX1/9-26X32","164"
"9-8-X7/533/-/3/XX--","133"
"X63-2724-8/9-X51X4-","107"
"3-1243722/61X4225X21","87"
"X368/XXX9/33X8/9","185"
"X1/35717/2/6/8153X63","131"
"8-X6/5-X25X6/4/32","124"
"4/6/X35XXXX2/43","185"
"7/XX186-4/4/2/318-","126"
"7-36XX6-7-613/13X14","108"
"8-256/3-72X9/71X8/X","125"
"X5-5/X4/X724/8/26","146"
"X6381X5/1/X8-X8-","140"
"3/1/4/7253XX71X21","128"
"7163X4/21X34X-/XX","136"
"23X6/9/614/2/72X2/3","138"
"42X7122XX637-3/X19","137"
"9-X-3-/XX5--2819/4","115"
"XXXX3/X-3X6/42","179"
"72XX4/X2/7/X4433","162"
"7/1-45XX6/X5/1/2/5","145"
"3/XX3/XX529--071","149"
"189/X8-2/8/367/8/X3-","146"
"3/1/6/347/X4/6-XX12","143"
"-481X4-2/9/X72-/XX","138"
"4/X8/22X8-44X622-","118"
"3/8/-/-/X-3X27223/5","121"
"5/1/4/9-X116/XX12","124"
"XX239/X9-XX157-","140"
"4-257-X1/124/816-X72","104"
"8-7-X6/8/41X36X63","128"
"8/814/71189/24X142/-","109"
"XX6314816/X8-326/1","130"
"6/X42XXXX1/359/7","181"
"9-X414162XXX21X-1","121"
"XX7-XX-9527/X8/-","156"
"4--/8/25XXXX31-/X","162"
"-15/XXX7/729-X-/-","163"
"1/9/X2/52X-/X4/54","165"
"81X51113-7/27XX2/9","118"
"XX8/7-62X27XX43","156"
"7/6/5-X-/7/5-2/XX82","161"
"4452545/8/8/XX54-/6","149"
"-/X4/7-XXX31615-","147"
"54XX8-62-/5/6/X35","148"
"-6XX2/9-423/81613/5","131"
"6/4/-3X43XX7-5-4/8","125"
"XXX71X6/2/XXX63","210"
"3/X6-7226X9-XX8-","141"
"6/42X2/1/4/9/6-7/2/-","128"
"72XXX4/X9-7/X2/X","191"
"XX71327/XX9/9/5/1","172"
"XX6/X531/X816/27","161"
"332/3233-2-/-3XXXX","125"
"719-9-241/545134-/81","96"
"6/-/3/X72627-17XX41","133"
"XX8/XXX4/XXX71","237"
"17X7-XX22X1/63X54","136"
"-28/X72546/-/9-XX91","146"
"42X4/51449/4/X8153","125"
"248-131/453-8-2/44XX","94"
"6/54-/X6/XXX614/3","177"
"X3/9/115/636/1/-8-6","112"
"548/XXX139/-7315-","124"
"2/2/X6-X1/9-6/XX27","163"
"8/8/XXX45X3425X82","171"
"XX44X1/X-827-/X-9","164"
"X5-412/4/368/X9--/7","126"
"XX6-XX2/3/X7142","155"
"5-8/9-5354X4-XX11","103"
"X8/5263X6/3--/638-","120"
"426181X8/XX3-1/7/-","128"
"XX188/4/4/9-X71X3-","144"
"X616/7-XXX-/X-/1","169"
"XX3/8/X718/815--6","145"
"X312/X4/2/X8/6-32","137"
"6-7/4/32X23XX1/27","120"
"3/8/719/X-96/XX42","157"
"9/44X42X8/XX5/35","150"
"-/XX5/X8/X-/2/1/9","187"
"XX2/X7/-7X5/9--/X","167"
"X3/25X3/9-3/6/4--/6","137"
"X-/XXX425/9-15X46","170"
"XX9-5/-5-/1345334/8","120"
"X15-/XX8/X9/5/9-","173"
"2/XX8/XX8-1-9/X55","183"
"8-3/721/32XX-/449/6","130"
"52XX42XX5/XX5/X","183"
"4/2/4/XXX7/9-539-","168"
"XX1/XX3/X45-/X81","191"
"3-62X33X7-32439-XX","98"
"X9-XX2-4-15X7/3/7","124"
"8/-/-75/1/-/X8/X2/X","148"
"7/7/8/51526/5/4/X81","140"
"724/XX-/818/7/-/2/9","154"
"X6-9/X17X6/4/721/8","146"
"-69-33XXXXXXX13","206"
"7/5/X8-XX1/413/6-","143"
"X3/5/8/3/XX8/6/X81","189"
"16XX342/X7/33612/-","130"
"XX5/-/2/XX1/6/9/X","183"
"X3/X9-3/X42XX-/9","169"
"-68/XX544/XX-/X55","179"
"X9/2/XXX7/4/X23","183"
"2/36XX26X7/3/9-5/6","147"
"X-68-XXX3/-/X8-","159"
"5/1/XX3/X6/9-X4/8","180"
"9-321/36X7/9/X23X45","134"
"XXX81X9/X634/-/7","181"
"6-XXX3/431/246/8-","144"
"X217-72XXX6/36X62","148"
"5/6/4/81XX4/X9--/7","166"
"818/8/6/XXX8-X2/3","180"
"XX52XX7113X6/X81","165"
"X6/5/X9-X6--7X24","134"
"7-7-X6/3/8/8/X26X18","148"
"2/X444/421/XX247/8","148"
"8/X6/7-348-54X119-","111"
"8/22279-2/XX9/628/5","142"
"X-72/5/25XX-61/X9-","139"
"X81XX43X4/6/425/6","148"
"X529-5154X6/3/XX25","140"
"1/2/9/8/X3/6/217-7-","134"
"7/X519/3/X9-8-X4/4","145"
"3/X5/XX32X9-9/4/-","155"
"7/X43715171X-6X5/1","119"
"7/XX14X8-8/X-/3/X","160"
"9/9-36X-/5/51XX12","130"
"81XX16X3/-/322/9/5","136"
"X4/7-X1/X811/X6/1","163"
"5-8/21-15/4/XX3/X46","138"
"X6/4/81X4/X9-X62","155"
"3/189-329-729/8/-/3/9","112"
"4/5/6134XX314/7/81","130"
"-/5-6-9-7171X2/X1/-","121"
"X1/1/3/41X8/8-1/XX","149"
"26X3243364-X8/XX71","133"
"1/51XXXX7/4/3/3/3","181"
"X1434XXX2/2/62X64","155"
"7/X31-01/453/636336","104"
"8/XXX4435XX4/X-8","190"
"XX-92/9-61-/723/X81","148"
"15X2/6/2/XXX5/X9-","188"
"XXXXXX-/XXX28","252"
"6-XXX4/X7/24-1X44","157"
"-/X4/2/9-X9/6261X91","151"
"8/6/-85/2/XX3/9/5/2","155"
"5/6232XXXX2/2313","152"
"3/18XX27X544526-8","123"
"9-XX-47/7/-/5/72X9-","134"
"2/1/3/XXX5/21714/-","152"
"4/5/415/7-279-637-2/4","106"
"X1/X8/25X5-XX4/6","159"
"9/43-/5/-/9/X811/5/1","139"
"-/9-X3/9-8-8-81X7/3","134"
"-57/1/-5X9-8-7-8/9-","102"
"XX5/27XXXXXX7-","230"
"X43X2/X111662515/7","116"
"8134X-66/-23/439/XX","111"
"1/5/8/XX614-1/XXX","177"
"XX22X24X-1-08-5/2","94"
"X61X45X8-9-712/9-","123"
"9-X2/9-3/X9/X5-22","141"
"5/XX4/XX7/53X31","172"
"8/246/7/635/X5/2/XX","152"
"52XXX8/XX716/12","172"
"3/3/9/-07-9-1/116/31","88"
"X41XXX6/3/X5/72","175"
"9/-/8/-0X7-5/X7/72","128"
"4/6/X1/X12X534/24","136"
"81XX2/X5/4/X5/X37","185"
"X81XX2/X3-365-X18","139"
"XX9-3/9/XXX2-25","169"
"XXXXXX1/5/5381","208"
"8-7/6/18719-X-5XX37","124"
"3/2/6/6/1/428/4/X3/4","143"
"X548/725/5/1/-67/X33","132"
"2412X7/8/X4114X4/3","125"
"4/X143/71811/7/7/X3-","141"
"26XX415/X359--481","120"
"XXX9/8-52XX9/7/6","194"
"X9-6225X-/267/8145","119"
"45XX8-XXX8-X42","169"
"X8-71X-/XX9-9-X42","156"
"5451X22XX-/X3/XX","153"
"2/7/21X-/725132X15","111"
"8-XXX61XXX2-X91","174"
"9-7/81622-1/151/9-X9-","110"
"7/1/-/X6--2X2/-22/4","111"
"X3-X-25-2/XX-/52","117"
"3/XX4/X4-31XX9-","163"
"X4/X12X4/X817/9/7","160"
"7/41722/2-4/X1/2/X33","130"
"9--/249-7-XX9/3/X9-","144"
"4/3/526/7-8/439-351/5","112"
"3-716/4-33X-/3-7/72","97"
"5481X5121453/X8/8-","118"
"X1/-/-6X159/X-8X72","133"
